,0
2584042992,28
2728267176,28
2677906560,52
2437091373,52
2715634203,52
2628765035,56
2995271191,66
2408948605,66
2566119552,66
2642611543,27
2161375571,27
3025823525,61
2309860497,61
2560302348,61
3024847659,61
2109652656,61
2279848238,56
2605626841,15
2542383602,15
2923085133,41
2162981160,41
530819864,28
2787839161,25
2430428240,25
2289555516,22
2752994971,23
2524869126,23
2114975624,23
2314185486,23
2952846739,23
2161804420,17
2422828431,55
2640992200,55
2171859536,28
1992009367,28
2617905183,22
1974970251,21
328490265,21
925184822,21
2629905461,58
2738150933,66
1777930960,66
1994447454,66
2125581295,66
2661447813,10
2518409205,10
2998312329,10
2996874642,10
3037276568,10
2687771010,14
2426909096,25
2780348891,53
2416050417,66
2151040175,52
2556875761,41
2007618317,27
2239761247,29
2238226413,14
2182708885,14
2152198116,55
2806708031,25
2800987412,25
2296122899,25
2148004901,23
2004891107,23
2433510316,23
2062186942,23
2523657613,20
2685830937,20
2468827964,19
2723401629,25
2789888140,25
2004000464,24
2858202029,4
2148242881,4
2786471841,46
2573671005,46
2153369580,46
2553308189,46
2304942496,46
2654371892,46
2709025765,40
2595302770,60
2672302925,44
2619523825,63
2946856806,19
2695779356,19
2953544588,48
2099642602,48
2532366145,19
2121657591,25
2822295691,40
2634245906,40
2786579310,56
2577255048,46
2113254347,26
1995772185,19
708437735,42
2024807020,42
2153437839,13
2151529893,13
1997066722,46
1979020384,46
2118221150,27
2786344402,25
2755226434,25
2630510512,25
2986907015,25
2995135634,53
2805647134,53
2996115882,53
2996144717,53
2806549828,53
2995203325,53
2411816094,53
2640474671,53
2994671470,53
2805799496,53
2996439320,53
2621600262,53
2492580803,53
2415081219,53
2426241312,53
2662382751,53
2544759644,66
2048175831,66
2699159579,4
2028948080,63
2256785318,62
1922511789,26
2909254722,23
2739372336,23
2806003481,13
2075208253,13
2569072977,13
2746226499,23
2325913837,23
2974802620,23
2063402617,19
2001633657,19
2785792523,26
2664978197,26
2743208926,26
2623937646,26
2466180452,26
2162017936,26
2892505018,23
2814657355,23
2581550013,13
2048905634,13
2017875951,13
2656739326,66
2777079203,66
2627442856,66
368755700,14
1987183765,14
3031276339,7
2397754509,7
2682337643,9
2104728641,9
2669376598,9
2699506910,9
2785993204,25
3025948115,60
2893402827,25
2134275128,25
2541176338,23
2619497831,23
2545261183,23
2280180502,29
2552439719,28
2129476505,28
2579288978,28
2098277962,28
2067980935,26
2421891070,29
2547575666,29
2436975379,3
2608320661,3
2801697948,23
2675817431,23
2461559100,64
2577537452,25
2010132189,28
2997609527,66
2004930692,66
2139481400,66
2687507040,4
2701522265,4
2598591201,66
2789011495,25
2141351537,57
2233078142,57
300063055,1
2647097929,36
2506953668,36
2652626300,14
2112172285,50
2630465088,63
2633916498,25
2800816042,25
2805146472,25
2633091161,25
129551484,36
2532016832,56
2971814302,24
2875138843,24
2669568210,50
149351425,50
2159950220,66
2304026974,66
2038690025,66
2317748863,16
2959023366,16
2669701968,48
2166499052,16
2551045572,63
2730035539,63
2431060102,63
2099259298,63
2587410623,46
2143830935,4
2735727774,1
2664738116,1
2224230423,1
2604858943,1
2408954447,41
2425466817,25
2152411835,25
2108395271,25
2411624373,66
2687663651,39
2697073370,23
2777201712,23
2951323277,46
2433359899,63
1748727371,50
2095956208,1
2952716893,64
1236277067,25
2496773468,25
2740094334,25
119429218,64
2734765466,64
2548803973,13
1982440303,13
2159648544,23
2810193298,50
2703710909,13
2551945345,13
1993507777,9
3014308880,9
2696247463,9
2642877772,9
2666795124,25
2035144256,25
1965458893,23
2902530018,2
2025078937,37
2896497843,37
2557356997,37
2691657767,17
2320668789,17
2785472685,17
2461360659,36
2784310130,52
2103787319,52
2432002116,9
83967641,66
2787914700,25
2070962653,31
2412597581,31
2632692301,31
340103222,17
2026738105,17
2117412447,13
2672281668,46
2466069442,46
2769599211,13
2724240060,13
2650533267,66
2788526874,66
2144940034,61
2997683257,38
2256494204,38
2996894001,38
2923328250,38
2550103500,51
2684440886,51
102587042,4
2679582434,46
2406267112,10
2714761958,10
2613134146,28
2155946907,28
2147813694,28
2532186579,24
2480542172,23
2802514661,23
2111839922,22
2582569983,22
2473616977,4
2632457675,4
2097150008,64
2745482049,25
2616146117,24
2777238949,19
2998257952,19
2713347241,19
2466818554,28
2745385879,28
2493597510,28
2668977190,5
2001005279,5
2035532550,5
1973956659,22
1967061142,50
2437135065,50
2054345268,50
2594198693,21
2746261521,50
2314444923,50
2041494002,26
2555547207,26
2671372903,66
2125605863,66
3015613024,66
2607497642,66
2237527914,42
2328398332,2
262280849,66
2274412577,2
2564366901,35
2444243020,35
2612659449,35
3037379186,21
2810665649,2
2721105537,4
2503826720,34
3024705241,34
2172172591,50
2444492782,39
1990181567,58
2466750006,58
2611652433,24
2629247531,23
2712784850,22
2488926352,46
2731393001,27
2727215962,27
2733134041,33
2729724968,56
2724491709,28
2728262952,28
2327273985,36
2740725755,2
1543134070,2
3005351305,2
2805435235,2
2743462024,40
3032755089,48
2747443729,48
1861238573,48
2098302267,17
2426338238,17
2024431125,42
2776424579,17
2781259532,26
2529989114,26
2147513536,49
236846407,49
2533229924,49
2662368917,49
2100979004,49
2471774600,49
2500326545,56
2801179714,56
2802298949,64
2950180448,27
2272611195,27
2623596149,27
2084224747,27
2111299019,27
430498614,27
2661517067,27
2884161604,16
2883341095,22
2884874596,22
2884375128,22
2152170774,17
2585010116,6
2777078289,16
2615271628,16
2592391454,16
2788744701,56
2990651238,38
1982347866,38
2992419186,38
2147896488,23
198828998,23
2921738600,14
2800573578,14
2594742788,21
2322040122,21
1206577516,21
2965616996,31
672603548,31
2142508535,21
2510008396,21
1846521649,21
1968760799,21
2761790538,55
2992497986,66
2078232701,4
2624850676,46
1982925140,46
2114030819,46
3451863,46
2800135943,46
2101499419,28
2893395629,64
2850730219,64
2923931584,64
