From,To,Weight
2145440506,2128228088,3
2145440506,2130964702,1
2157092959,2128228088,1
2157092959,2130964702,1
2130964702,2128228088,1
2523597626,2150244354,1
2523597626,2116226892,1
2586905709,2523597626,1
2150244354,2116226892,1
2586905709,2150244354,1
2586905709,2116226892,1
2159078941,2101941627,1
2159078941,2104932586,1
2159078941,1975133438,1
2160209690,2159078941,1
2104932586,2101941627,1
2101941627,1975133438,1
2160209690,2101941627,1
2104932586,1975133438,1
2160209690,1975133438,1
3025828282,2317797696,1
2856811525,39668963,1
1947639641,39668963,3
2856811525,1947639641,1
1991724826,231631639,1
2095046630,231631639,1
2316089446,231631639,1
2114727086,231631639,1
2639241184,231631639,1
2124062549,231631639,1
2095046630,1991724826,1
2316089446,1991724826,1
2114727086,1991724826,1
2639241184,1991724826,1
2124062549,1991724826,1
2316089446,2095046630,1
2114727086,2095046630,1
2639241184,2095046630,1
2124062549,2095046630,1
2316089446,2114727086,1
2639241184,2316089446,1
2316089446,2124062549,1
2639241184,2114727086,1
2124062549,2114727086,1
2639241184,2124062549,1
2310257490,2048054197,1
2048054197,710652558,4
2310257490,710652558,1
1897465496,2620698553,1
2437344225,2124123265,1
2788777123,2124123265,1
2788777123,2437344225,1
2207586041,2646812358,1
2143533286,2646812358,1
2143533286,2207586041,1
2098535151,344461270,1
2151524667,344461270,1
2016199286,344461270,1
2151524667,2098535151,1
2098535151,2016199286,1
2151524667,2016199286,1
2807093287,2146074147,1
2146074147,2108743657,1
2807093287,2108743657,1
2122869500,2097008753,2
2164871559,2097008753,2
2097008753,21257148,2
2097008753,1700741770,1
2987571105,2097008753,1
2097008753,1430702466,1
2435936331,2097008753,1
2164871559,2122869500,2
2122869500,21257148,2
2122869500,1700741770,1
2987571105,2122869500,1
2122869500,1430702466,1
2435936331,2122869500,1
2164871559,21257148,2
2164871559,1700741770,1
2987571105,2164871559,1
2164871559,1430702466,1
2435936331,2164871559,1
1700741770,21257148,1
2987571105,21257148,1
1430702466,21257148,1
2435936331,21257148,1
2987571105,1700741770,1
1700741770,1430702466,1
2435936331,1700741770,1
2987571105,1430702466,1
2987571105,2435936331,1
2435936331,1430702466,1
2273938869,2533305647,1
1924633184,2558084245,2
2286246748,3032540844,2
2699657887,2159491900,1
2159491900,2117862589,1
2699657887,2117862589,1
2020009505,1532109195,1
2761879607,2020009505,1
2637129062,2020009505,1
2692596004,2020009505,1
2151705237,2020009505,1
2519934685,2020009505,1
2520651052,2020009505,1
2029370090,2020009505,1
2254465573,2020009505,1
2020009505,568404222,1
2682880398,2020009505,1
2761879607,1532109195,1
2637129062,1532109195,1
2692596004,1532109195,1
2151705237,1532109195,1
2519934685,1532109195,1
2520651052,1532109195,1
2029370090,1532109195,1
2254465573,1532109195,1
1532109195,568404222,1
2682880398,1532109195,1
2761879607,2637129062,1
2761879607,2692596004,1
2761879607,2151705237,1
2761879607,2519934685,1
2761879607,2520651052,1
2761879607,2029370090,1
2761879607,2254465573,1
2761879607,568404222,1
2761879607,2682880398,1
2692596004,2637129062,1
2637129062,2151705237,1
2637129062,2519934685,1
2637129062,2520651052,1
2637129062,2029370090,1
2637129062,2254465573,1
2637129062,568404222,1
2682880398,2637129062,1
2692596004,2151705237,1
2692596004,2519934685,1
2692596004,2520651052,1
2692596004,2029370090,1
2692596004,2254465573,1
2692596004,568404222,1
2692596004,2682880398,1
2519934685,2151705237,1
2520651052,2151705237,1
2151705237,2029370090,1
2254465573,2151705237,1
2151705237,568404222,1
2682880398,2151705237,1
2520651052,2519934685,1
2519934685,2029370090,1
2519934685,2254465573,1
2519934685,568404222,1
2682880398,2519934685,1
2520651052,2029370090,1
2520651052,2254465573,1
2520651052,568404222,1
2682880398,2520651052,1
2254465573,2029370090,1
2029370090,568404222,1
2682880398,2029370090,1
2254465573,568404222,1
2682880398,2254465573,1
2682880398,568404222,1
2322263594,2102517503,3
2438731512,2102517503,2
2805503700,2102517503,3
2938061432,2780176902,2
2938061432,1983843842,2
2938061432,2179939609,2
2780176902,1983843842,2
2780176902,2179939609,2
2179939609,1983843842,2
1969065655,1984626907,1
1687740347,2251484588,1
2574184197,2576959347,1
2308910496,2152717868,1
2511238246,2308910496,1
2472146858,2308910496,1
2438665322,2308910496,1
2796882861,2308910496,1
2511238246,2152717868,1
2472146858,2152717868,1
2438665322,2152717868,1
2796882861,2152717868,1
2511238246,2472146858,1
2511238246,2438665322,1
2796882861,2511238246,2
2472146858,2438665322,1
2796882861,2472146858,1
2796882861,2438665322,1
2792321274,2109347067,1
2149732714,307742627,1
2800886341,307742627,1
2800886341,2149732714,1
2652811565,1667692900,1
2652811565,2028879959,1
2965095733,2652811565,1
2652811565,2399776737,1
2652811565,2437313839,1
2652811565,2075050268,1
2028879959,1667692900,1
2965095733,1667692900,1
2399776737,1667692900,1
2437313839,1667692900,1
2075050268,1667692900,1
2965095733,2028879959,1
2399776737,2028879959,1
2437313839,2028879959,1
2075050268,2028879959,1
2965095733,2399776737,1
2965095733,2437313839,1
2965095733,2075050268,1
2437313839,2399776737,1
2399776737,2075050268,1
2437313839,2075050268,1
2618645728,2109001387,1
3024026550,2109001387,1
2109001387,2056248643,1
3036250619,2109001387,1
2109001387,1386168758,1
2892457908,2109001387,1
3037060737,2109001387,1
2122962670,2109001387,1
2315829421,2109001387,1
2109001387,2015637685,1
3024026550,2618645728,1
2618645728,2056248643,1
3036250619,2618645728,1
2618645728,1386168758,1
2892457908,2618645728,1
3037060737,2618645728,1
2618645728,2122962670,1
2618645728,2315829421,1
2618645728,2015637685,1
3024026550,2056248643,1
3036250619,3024026550,1
3024026550,1386168758,1
3024026550,2892457908,1
3037060737,3024026550,1
3024026550,2122962670,1
3024026550,2315829421,1
3024026550,2015637685,1
3036250619,2056248643,1
2056248643,1386168758,2
2892457908,2056248643,1
3037060737,2056248643,1
2122962670,2056248643,1
2315829421,2056248643,1
2056248643,2015637685,1
3036250619,1386168758,1
3036250619,2892457908,1
3037060737,3036250619,1
3036250619,2122962670,1
3036250619,2315829421,1
3036250619,2015637685,1
2892457908,1386168758,1
3037060737,1386168758,1
2122962670,1386168758,1
2315829421,1386168758,1
2015637685,1386168758,1
3037060737,2892457908,1
2892457908,2122962670,1
2892457908,2315829421,1
2892457908,2015637685,1
3037060737,2122962670,1
3037060737,2315829421,1
3037060737,2015637685,1
2315829421,2122962670,1
2122962670,2015637685,1
2315829421,2015637685,1
2307600958,2111283808,1
2273741372,2111283808,1
2114095759,2111283808,1
2307600958,2273741372,3
2307600958,2114095759,1
2273741372,2114095759,1
2226652792,2117166862,1
2226652792,1547410643,1
2226652792,2063086637,1
2117166862,1547410643,1
2117166862,2063086637,1
2063086637,1547410643,1
3019058970,2806236204,1
3019058970,2496332811,1
3019058970,2503139844,1
3019058970,2912826383,1
3019058970,2763531539,1
2806236204,2496332811,1
2806236204,2503139844,1
2912826383,2806236204,1
2806236204,2763531539,1
2503139844,2496332811,1
2912826383,2496332811,1
2763531539,2496332811,1
2912826383,2503139844,1
2763531539,2503139844,1
2912826383,2763531539,1
2502638112,2749431663,1
2246631901,2104452008,1
2282477290,2246631901,1
2246631901,2123430384,1
2246631901,136844851,1
2282477290,2104452008,1
2123430384,2104452008,2
2104452008,581165881,1
2104452008,136844851,2
2282477290,2123430384,1
2282477290,581165881,1
2282477290,136844851,1
2123430384,581165881,1
2123430384,136844851,3
581165881,136844851,3
2906127490,2730488456,1
2730488456,2160808777,1
2730488456,2421865755,1
2730488456,2670669578,1
2730488456,2479193960,1
2730488456,2647762061,1
2906127490,2160808777,1
2906127490,2421865755,1
2906127490,2670669578,1
2906127490,2479193960,1
2906127490,2647762061,1
2421865755,2160808777,1
2670669578,2160808777,1
2479193960,2160808777,1
2647762061,2160808777,1
2670669578,2421865755,1
2479193960,2421865755,1
2647762061,2421865755,1
2670669578,2479193960,1
2670669578,2647762061,1
2647762061,2479193960,1
2300285994,2093870442,3
2102405188,2093870442,2
2950379376,2093870442,2
2300285994,2102405188,2
2950379376,2300285994,2
2950379376,2102405188,2
2680930288,241289278,1
2680930288,2465242906,1
2465242906,241289278,1
1893617190,136844851,2
2780136257,136844851,2
2104452008,1893617190,2
2780136257,2104452008,1
2123430384,1893617190,1
2780136257,1893617190,1
2780136257,2123430384,2
2674269409,2934426299,2
2427675070,2934426299,2
2179939609,2934426299,2
597169202,2934426299,2
2427675070,2674269409,2
2179939609,2674269409,2
597169202,2674269409,2
2179939609,2427675070,2
597169202,2427675070,2
597169202,2179939609,2
2563756160,1211761094,2
2947698473,2563756160,1
2575721074,2563756160,1
2563756160,2554427246,1
2788922354,2563756160,1
2762391898,2563756160,1
2947698473,1211761094,1
2575721074,1211761094,1
2554427246,1211761094,1
2788922354,1211761094,1
2762391898,1211761094,1
2947698473,2575721074,1
2947698473,2554427246,1
2947698473,2788922354,1
2947698473,2762391898,1
2575721074,2554427246,1
2788922354,2575721074,1
2762391898,2575721074,1
2788922354,2554427246,1
2762391898,2554427246,1
2788922354,2762391898,1
2525723443,2143106316,1
2751339783,2143106316,3
2751339783,2525723443,1
2809786316,3022582006,1
2147579721,2307506004,2
2643335648,1211761094,1
2643335648,1958952953,1
2643335648,2293395338,1
2643335648,2563756160,1
1958952953,1211761094,1
2293395338,1211761094,1
2293395338,1958952953,1
2563756160,1958952953,1
2563756160,2293395338,1
2534302108,2153005407,1
2534302108,2173965764,1
2173965764,2153005407,1
2136804719,2639385378,1
2153927730,2303088230,1
2776273882,2472404309,1
2776273882,2237684873,2
2776273882,2601885535,1
2472404309,2237684873,1
2601885535,2472404309,1
2601885535,2237684873,2
2107707685,2356527853,1
1394461259,2356527853,1
1394461259,2107707685,1
2963490090,2136951760,1
1184649720,702593195,1
2278178731,702593195,1
1884321241,702593195,1
2244804599,702593195,1
2779077977,702593195,1
2278178731,1184649720,1
1884321241,1184649720,1
2244804599,1184649720,1
2779077977,1184649720,1
2278178731,1884321241,1
2278178731,2244804599,1
2779077977,2278178731,1
2244804599,1884321241,1
2779077977,1884321241,1
2779077977,2244804599,1
2146013689,2145529422,1
2108883516,1952209416,2
2269770089,2147206481,1
2147206481,2117314152,1
2269770089,2117314152,1
2115285107,2048132218,1
2143903783,2115285107,1
2275214143,2115285107,1
2143903783,2048132218,1
2275214143,2048132218,1
2275214143,2143903783,1
2576608068,1218584317,1
2289793542,1218584317,1
2270404099,1218584317,1
2426810561,1218584317,1
2095468449,1218584317,1
2576608068,2289793542,1
2576608068,2270404099,1
2576608068,2426810561,1
2576608068,2095468449,1
2289793542,2270404099,1
2426810561,2289793542,1
2289793542,2095468449,1
2426810561,2270404099,1
2270404099,2095468449,1
2426810561,2095468449,1
2057854428,2319239833,1
733212765,2319239833,1
733212765,2057854428,1
2412069737,2610235978,1
1991540312,2412069737,1
1981219137,2085303641,1
2112361515,1924074160,1
2920233108,2112361515,3
2148250352,2112361515,3
2131867330,2112361515,2
2920233108,1924074160,1
2148250352,1924074160,1
2131867330,1924074160,1
2920233108,2148250352,3
2920233108,2131867330,2
2148250352,2131867330,2
2342309003,2111635597,1
2139855650,2111635597,1
2111635597,213008084,2
2342309003,2139855650,1
2342309003,213008084,1
2139855650,213008084,1
2132775078,2019676084,1
2787771724,2019676084,1
2019676084,1958952953,2
2072431381,2019676084,1
2787771724,2132775078,1
2132775078,1958952953,1
2132775078,2072431381,1
2787771724,1958952953,1
2787771724,2072431381,1
2072431381,1958952953,1
2087798282,1972392107,1
2102405188,2087798282,1
2738577835,2087798282,1
2132149056,2087798282,1
2153888295,2087798282,1
2102405188,1972392107,1
2738577835,1972392107,1
2132149056,1972392107,1
2153888295,1972392107,1
2738577835,2102405188,1
2132149056,2102405188,1
2153888295,2102405188,1
2738577835,2132149056,1
2738577835,2153888295,1
2153888295,2132149056,1
2673384298,2323815369,1
2323815369,2109444309,1
2427407435,2323815369,1
2323815369,2121370077,1
2894213455,2323815369,1
2673384298,2109444309,1
2673384298,2427407435,1
2673384298,2121370077,1
2894213455,2673384298,1
2427407435,2109444309,1
2121370077,2109444309,1
2894213455,2109444309,1
2427407435,2121370077,1
2894213455,2427407435,1
2894213455,2121370077,1
2484759767,2402704432,1
2700346386,2402704432,1
2402704432,2171567633,1
2700346386,2484759767,1
2484759767,2171567633,2
2700346386,2171567633,1
3038129354,2424548959,1
2424548959,2118238668,1
3038129354,2118238668,1
2031767696,2313009638,1
2656206045,1845357789,1
2656206045,1978013256,2
1978013256,1845357789,5
2133198171,1980048460,1
2109092734,1980048460,1
2433408337,1980048460,1
2663379667,1648556324,1
2086154501,1982756828,1
2796824378,2122886770,3
2796917135,2796824378,1
2796824378,2592996370,1
2796917135,2122886770,1
2592996370,2122886770,1
2796917135,2592996370,1
2422421899,2330389772,1
2330389772,2096214123,1
2422421899,2096214123,2
2779739145,2112430580,1
2112430580,1673517035,1
2779739145,1673517035,2
2161551467,19799136,5
228914278,19799136,1
2161551467,228914278,1
2436865979,2030530434,1
2632894415,2436865979,1
2801922550,2436865979,1
2436865979,2144557740,1
2436865979,2282477290,1
2639654564,2436865979,1
2632894415,2030530434,1
2801922550,2030530434,1
2144557740,2030530434,1
2282477290,2030530434,1
2639654564,2030530434,1
2801922550,2632894415,1
2632894415,2144557740,1
2632894415,2282477290,1
2639654564,2632894415,1
2801922550,2144557740,1
2801922550,2282477290,1
2801922550,2639654564,1
2282477290,2144557740,1
2639654564,2144557740,1
2639654564,2282477290,1
2974533609,1999187984,1
2974533609,2708956147,1
2708956147,1999187984,1
2420369416,2140827836,1
2140827836,1630923076,1
2760973676,2140827836,1
2420369416,1630923076,1
2760973676,2420369416,1
2760973676,1630923076,1
2594928674,2106202905,1
2594928674,2334818889,1
2594928674,2013783736,1
2594928674,2103558654,1
2334818889,2106202905,1
2106202905,2013783736,1
2106202905,2103558654,1
2334818889,2013783736,1
2334818889,2103558654,2
2103558654,2013783736,1
2223986376,2489627672,1
2105673088,2489627672,1
2105673088,2223986376,1
2572715266,2642622424,1
2157344294,2642622424,1
2157344294,2572715266,1
2233004416,2106883326,1
2245015125,2233004416,1
2157344294,2106883326,1
2245015125,2157344294,3
2245015125,2106883326,1
2438822611,2059746516,1
2059746516,108188747,4
2438822611,108188747,1
2805985080,2017570566,1
2805985080,2117500509,1
2805985080,2147866806,1
2805985080,2575651109,1
2117500509,2017570566,1
2147866806,2017570566,1
2575651109,2017570566,1
2147866806,2117500509,1
2575651109,2117500509,1
2575651109,2147866806,1
2130749416,2159273614,1
2114060605,2114316176,1
2636728739,2646743614,1
1933096146,2646743614,1
1933096146,2636728739,1
2130175380,626430484,1
2601433099,942769334,1
942769334,175288080,1
2601433099,175288080,1
2562971042,2172111964,2
2562971042,2246450106,2
2562971042,2428441800,1
2874745259,2562971042,1
2428441800,2172111964,1
2874745259,2172111964,1
2428441800,2246450106,1
2874745259,2246450106,1
2874745259,2428441800,1
2763470116,1997744134,1
2763470116,2580601005,1
2763470116,2557055735,1
2892489710,2763470116,1
3019243436,2763470116,3
2580601005,1997744134,1
2557055735,1997744134,1
2892489710,1997744134,1
3019243436,1997744134,1
2580601005,2557055735,1
2892489710,2580601005,1
3019243436,2580601005,1
2892489710,2557055735,1
3019243436,2557055735,1
3019243436,2892489710,1
2128906471,2807627826,1
2096968631,2807627826,1
2096968631,2128906471,1
2566885844,2127600228,1
2653537270,2566885844,1
2566885844,2563812692,1
2653537270,2127600228,1
2563812692,2127600228,1
2653537270,2563812692,1
2139832501,2810324883,1
2127600228,2810324883,1
2127600228,2139832501,1
2583329365,1796480205,1
1942583036,1796480205,1
2583329365,1942583036,1
2314492087,1153543545,2
2314492087,2125627381,1
2485581334,2314492087,1
2314492087,2163059473,3
2125627381,1153543545,1
2485581334,1153543545,1
2163059473,1153543545,3
2485581334,2125627381,1
2163059473,2125627381,2
2485581334,2163059473,1
2799847865,2422170202,1
2799847865,2616483260,1
2799847865,2657179737,1
2799847865,2482706920,1
2799847865,2176193820,1
2616483260,2422170202,1
2657179737,2422170202,1
2482706920,2422170202,1
2422170202,2176193820,1
2657179737,2616483260,1
2616483260,2482706920,1
2616483260,2176193820,1
2657179737,2482706920,1
2657179737,2176193820,1
2482706920,2176193820,1
2644644126,2113443356,1
2714953024,2113443356,1
2113443356,341679660,1
2222567999,2113443356,1
2113443356,200615107,3
2714953024,2644644126,1
2644644126,341679660,1
2644644126,2222567999,1
2644644126,200615107,1
2714953024,341679660,1
2714953024,2222567999,1
2714953024,200615107,1
2222567999,341679660,1
341679660,200615107,1
2222567999,200615107,1
2777090994,2984106287,1
2673988003,2984106287,1
2560589453,2984106287,1
2673988003,2777090994,1
2560589453,2777090994,1
2560589453,2673988003,1
2993678643,237260327,1
2993678643,1675374432,1
1675374432,237260327,2
3019243436,237260327,5
3019243436,1675374432,1
2075569385,83435301,2
2565448823,83435301,1
